text,label,label_name
"hi, i'm buying my son bertie a starter home in london. i'm just trying to send the 5% deposit over to the agent. it's only £200,000 but seems to be throwing an error. what is going on? if i wait any longer the house prices might rise, can you look in to it please?",57,failed_transfer
can you change my currency to eur?,6,fiat_currency_support
i want to change my pin - do i need to be in a bank?,53,change_pin
my daughter need a card from this account. is that possible?,60,getting_spare_card
please help me regarding a direct debit in the app that i don't recognize.,37,direct_debit_payment_not_recognised
are you available in my country?,76,country_support
can i have money of different country of origin.,6,fiat_currency_support
i took out some cash from the atm but it is still showing the transaction is pending.,5,pending_cash_withdrawal
can you explain why my transfer was unsuccessful?,57,failed_transfer
how would i use a bank transfer for topping my account?,58,transfer_into_account
the rate applied to my purchase in a foreign currency was wrong.,3,card_payment_wrong_exchange_rate
is there a charge for receiving money?,15,top_up_by_bank_transfer_charge
"i would like a disposable virtual card, could i get one?",65,get_disposable_virtual_card
how long will it take for my cash withdrawal to stop pending,5,pending_cash_withdrawal
"my card payment is just showing up as pending and it has been a while , what's going on with that, it should be going through at some point?",40,pending_card_payment
do currency exchanges cost extra?,69,exchange_charge
do you deal with eur?,6,fiat_currency_support
i would like to receive my salary in a different currency. how does that work?,56,receiving_money
can i get a visa or mastercard?,32,visa_or_mastercard
what is the length of a transaction completion?,21,transfer_not_received_by_recipient
can i transfer something urgently from china? how long does it take?,51,transfer_timing
can i use this app to change money?,10,exchange_via_app
what fees are charged when i top up,70,top_up_by_card_charge
"i made a bank transfer earlier from my uk account. i don't see it yet, can you check the status?",67,balance_not_updated_after_bank_transfer
can you tell me the status of my new card?,11,lost_or_stolen_card
how do i activate and link my new card?,1,card_linking
i need help- i got mugged yesterday and they took everything so i can't use the app.,41,lost_or_stolen_phone
i would like to order a virtual card.,23,getting_virtual_card
i want to change my account details.,28,edit_personal_details
fix my top up,66,top_up_failed
money was transferred to me and i am unable to see it,46,pending_transfer
why isn't my money from a check deposit showing?,26,balance_not_updated_after_cheque_or_cash_deposit
why can't my beneficiary make transactions?,54,beneficiary_not_allowed
i recently made a transfer but i need to cancel it as soon as possible. please let me know when this happens.,17,cancel_transfer
"now that i have my card, how do i connect it to the app?",1,card_linking
why can't my beneficiary get access?,54,beneficiary_not_allowed
my cheque deposit didn't seem to work.,26,balance_not_updated_after_cheque_or_cash_deposit
what do i do to get a physical card?,62,order_physical_card
"for sepa transfers, what kind of charge will be applied?",15,top_up_by_bank_transfer_charge
why was my card charged when topping off my balance but it's not showing up in my wallet balance?,33,topping_up_by_card
why is my exchange rate wrong?,3,card_payment_wrong_exchange_rate
how long do i have to wait for my bank transfer to appear in my account?,67,balance_not_updated_after_bank_transfer
i have an unusual payment in my statement,27,card_payment_not_recognised
i just got an email in confirming my purchase with my card. i login to the mobile app on the card and found out there are several purchase were made without me aware of it. evidently someone had stole my card information and made these fraudulent purchase. i need the transaction to be reverse and have my card suspended.,35,compromised_card
i think i have an extra transfer charge.,55,transfer_fee_charged
i withdraw money abroad but i didn't get the right amount.,64,wrong_exchange_rate_for_cash_withdrawal
what is the amount of disposable cards i can have?,34,disposable_card_limits
"my account says there are pending funds right now from withdrawing from an atm, but my card was declined and i never took out any money. when will that money be deposited back into my account?",5,pending_cash_withdrawal
i did a transfer but the balance is the same.,67,balance_not_updated_after_bank_transfer
how do i report possible fraudulent activity on my account?,35,compromised_card
what is the rate for exchange fees?,69,exchange_charge
the atm won't give me my card back. i need it back now!,48,card_swallowed
do i get a mastercard and visa?,32,visa_or_mastercard
atm ate my card,48,card_swallowed
"i was out today looking forward to paying with my new card, turns out the payment kept getting declined. this is really sad, what's going on?",45,declined_card_payment
where did my money come from?,50,verify_source_of_funds
i withdrew some cash and the exchange rate seems to be wrong.,64,wrong_exchange_rate_for_cash_withdrawal
i am not able to see the card pin anywhere?,31,get_physical_card
i can't get my google pay top to work. are there any issues on your end?,74,apple_pay_or_google_pay
where can i go to find out how to verify my identity?,75,verify_my_identity
when will the transaction post to my account?,46,pending_transfer
why are you charging me fees for using my card?,20,card_payment_fee_charged
what countries can i use the card in?,76,country_support
"what is this card payment, i do not recognize it.",27,card_payment_not_recognised
what steps are taken to transfer money into my account?,58,transfer_into_account
"i need some money transferred asap, how long does the process take?",51,transfer_timing
what atms take this card?,36,atm_support
what is the cost for physical cards?,62,order_physical_card
do i need to do anything? my phone was stolen yesterday.,41,lost_or_stolen_phone
i would like to pay by cheque.,61,top_up_by_cash_or_cheque
tell me how to replace my expired card.,73,card_about_to_expire
can this app take my salary?,56,receiving_money
can i activate my card with the app?,71,activate_my_card
how long do i need to wait to see an update after i make a bank transfer?,67,balance_not_updated_after_bank_transfer
what should i do if i can't use my card?,9,card_not_working
"when i attempted to make a transfer, it failed.",57,failed_transfer
